VideoGameKey,Name,Genre,Platform,Rating,Year_of_Release
10861,Quo Vadis,Strategy,SAT,,1995
10862,R.B.I. Baseball 2016,Sports,PS4,,2016
10863,R.B.I. Baseball 2016,Sports,XOne,,2016
10864,R.C. Pro-Am,Racing,NES,,1988
10865,R.U.S.E.,Strategy,PC,T,2010
10866,R.U.S.E.,Strategy,PS3,T,2010
10867,R.U.S.E.,Strategy,X360,T,2010
10868,R/C Stunt Copter,Simulation,PS,,1998
10869,R: Racing Evolution,Racing,GC,T,2003
10870,R: Racing Evolution,Racing,PS2,T,2003
10871,R: Racing Evolution,Racing,XB,T,2003
10872,R4: Ridge Racer Type 4,Racing,PS,,1998
10873,Rabbids Go Home,Platform,DS,E,2009
10874,Rabbids Go Home,Platform,Wii,E10+,2009
10875,Rabbids Invasion: The Interactive TV Show,Misc,PS4,,2014
10876,Rabbids Invasion: The Interactive TV Show,Misc,XOne,,2014
10877,Rabbids Land,Misc,WiiU,E10+,2012
10878,Rabbids Party Collection,Misc,Wii,,2010
10879,Rabbids: Alive & Kicking,Misc,X360,,2011
10880,Race Driver 2006,Racing,PSP,T,2006
10881,Race Driver: Create & Race,Racing,DS,,2007
10882,RACE On,Racing,PC,E,2009
10883,Race Pro,Racing,X360,E,2009
10884,Racing Gears Advance,Racing,GBA,E,2004
10885,Racing Lagoon,Racing,PS,,1999
10886,Racquet Sports,Sports,PS3,E,2010
10887,Racquet Sports,Sports,Wii,E,2010
10888,Rad Racer,Racing,NES,,1986
10889,Radiant Historia,Role-Playing,DS,E10+,2010
10890,Radiant Silvergun,Shooter,SAT,,1998
10891,Radiata Stories,Role-Playing,PS2,T,2005
10892,Rage,Shooter,PC,M,2011
10893,Rage,Shooter,PS3,M,2011
10894,Rage,Shooter,X360,M,2011
10895,Rage Racer,Racing,PS,,1996
10896,Ragnarok DS,Role-Playing,DS,E10+,2008
10897,Ragnarok Odyssey,Role-Playing,PS3,,2014
10898,Ragnarok Odyssey,Role-Playing,PSV,T,2012
10899,Ragnarok: Hikari to Yami no Koujo,Role-Playing,PSP,,2011
10900,Raiden Fighters Aces,Shooter,X360,E10+,2008
10901,Raiden IV,Shooter,X360,E10+,2008
10902,Raiders of the Lost Ark,Action,2600,,1981
10903,Rail Simulator,Simulation,PC,E,2007
10904,Railfan,Simulation,PS3,,2006
10905,Railroad Tycoon 3,Strategy,PC,E,2003
10906,Railroad Tycoon II,Strategy,PS,,1999
10907,Rain (2013),Adventure,PS3,,2013
10908,Rainbow Islands Revolution,Platform,DS,E,2005
10909,Rainbow Islands: Revolution,Action,PSP,,2005
10910,Rakushou! Pachi-Slot Sengen 4,Misc,PS2,,2006
10911,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,Misc,PS2,,2007
10912,Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis,Misc,PS2,,2009
10913,RalliSport Challenge,Racing,XB,E,2002
10914,RalliSport Challenge 2,Racing,XB,E,2004
10915,RalliSport Challenge(JP sales),Racing,XB,,2002
10916,Rally Challenge 2000,Racing,N64,,1999
10917,Rally Championship,Racing,GC,E,2003
10918,Rally Cross,Racing,PS,,1997
10919,Rally Cross 2,Racing,PS,,1998
10920,Rally Fusion: Race of Champions,Racing,PS2,E,2002
10921,Rally Fusion: Race of Champions,Racing,XB,E,2002
10922,Rampage,Action,2600,,1988
10923,Rampage 2: Universal Tour,Action,N64,,1999
10924,Rampage 2: Universal Tour,Action,PS,,1998
10925,Rampage World Tour,Action,N64,,1998
10926,Rampage World Tour,Action,PS,,1997
10927,Rampage: Total Destruction,Action,GC,E10+,2006
10928,Rampage: Total Destruction,Action,PS2,E10+,2006
10929,Rampage: Total Destruction,Action,Wii,E10+,2006
10930,Rampo,Adventure,SAT,,1995
10931,Rango: The Video Game,Action,DS,E,2011
10932,Rango: The Video Game,Action,PS3,E10+,2011
10933,Rango: The Video Game,Action,Wii,E10+,2011
10934,Rango: The Video Game,Action,X360,E10+,2011
10935,Ranma 1/2: Akanekodan Teki Hihou,Role-Playing,SNES,,1993
10936,Rapala Fishing Frenzy 2009,Sports,PS3,E,2008
10937,Rapala Fishing Frenzy 2009,Sports,X360,E,2008
10938,Rapala for Kinect,Sports,X360,E,2011
10939,Rapala Pro Bass Fishing 2010,Sports,DS,E,2010
10940,Rapala Pro Bass Fishing 2010,Sports,PS2,E,2010
10941,Rapala Pro Bass Fishing 2010,Sports,PS3,E,2010
10942,Rapala Pro Bass Fishing 2010,Sports,PSP,E,2010
10943,Rapala Pro Bass Fishing 2010,Sports,Wii,E,2010
10944,Rapala Pro Bass Fishing 2010,Sports,X360,E,2010
10945,Rapala Pro Fishing,Sports,GBA,E,2004
10946,Rapala Pro Fishing,Sports,PS2,E,2004
10947,Rapala Pro Fishing,Sports,XB,E,2004
10948,Rapala Tournament Fishing!,Sports,Wii,,2006
10949,Rapala Tournament Fishing!,Sports,X360,E,2006
10950,Rapala Trophies,Sports,PSP,E,2006
10951,Rapala: We Fish,Sports,Wii,E,2009
10952,Rapala's Fishing Frenzy,Sports,Wii,E,2008
10953,Rapid Reload,Shooter,PS,,1995
10954,Rare Replay,Misc,XOne,M,2015
10955,Rascal,Action,PS,,1998
10956,Rat Attack!,Puzzle,N64,,2000
10957,Rat Attack!,Puzzle,PS,,1999
10958,Ratatouille,Action,DS,,2007
10959,Ratatouille,Action,GBA,E,2007
10960,Ratatouille,Action,GC,E,2007
10961,Ratatouille,Action,PC,E,2007
10962,Ratatouille,Action,PS2,E,2007
10963,Ratatouille,Action,PS3,E,2007
10964,Ratatouille,Action,PSP,E,2007
10965,Ratatouille,Action,Wii,E,2007
10966,Ratatouille,Action,X360,E,2007
10967,Ratatouille: Food Frenzy,Puzzle,DS,,2007
10968,Ratchet & Clank,Platform,PS2,,2002
10969,Ratchet & Clank (2016),Platform,PS4,,2016
10970,Ratchet & Clank Collection,Action,PS3,,2012
10971,Ratchet & Clank Collection,Action,PSV,,2014
10972,Ratchet & Clank Future: A Crack in Time,Platform,PS3,,2009
10973,Ratchet & Clank Future: Quest for Booty,Platform,PS3,,2008
10974,Ratchet & Clank Future: Tools of Destruction,Platform,PS3,,2007
10975,Ratchet & Clank: All 4 One,Platform,PS3,,2011
10976,Ratchet & Clank: Full Frontal Assault,Adventure,PS3,,2012
10977,Ratchet & Clank: Going Commando,Platform,PS2,,2003
10978,Ratchet & Clank: Going Commando (JP weekly sales),Action,PS2,,2003
10979,Ratchet & Clank: Into the Nexus,Shooter,PS3,,2013
10980,Ratchet & Clank: Quest for Booty,Platform,PS3,,2008
10981,Ratchet & Clank: Size Matters,Platform,PS2,,2008
10982,Ratchet & Clank: Size Matters,Platform,PSP,,2007
10983,Ratchet & Clank: Up Your Arsenal,Platform,PS2,,2004
10984,Ratchet & Clank: Up Your Arsenal (Weekly american sales),Platform,PS2,,2004
10985,Ratchet: Deadlocked,Shooter,PS2,T,2005
10986,Rave Master,Fighting,GC,T,2002
10987,Rave Master: Special Attack Force!,Fighting,GBA,T,2002
10988,Raven Squad: Operation Hidden Dagger,Shooter,PC,T,2009
10989,Raven Squad: Operation Hidden Dagger,Shooter,X360,T,2009
10990,Raven's Cry,Role-Playing,PS4,,2015
10991,Raving Rabbids: Travel in Time,Adventure,Wii,E10+,2010
10992,Raving Rabbids: Travel in Time 3D,Platform,3DS,,2011
10993,Raw Danger!,Action,PS2,,2006
10994,Raw Danger! (JP sales),Action,PS2,,2006
10995,Ray Gigant,Role-Playing,PSV,T,2015
10996,Ray Tracers,Racing,PS,,1997
10997,RayCrisis: Series Termination,Shooter,PS,E,1999
10998,Rayman,Platform,PS,,1995
10999,Rayman 10th Anniversary,Platform,GBA,,2005
11000,Rayman 2: Revolution,Platform,PS2,E,2000
11001,Rayman 2: The Great Escape,Platform,N64,,1999
11002,Rayman 2: The Great Escape,Platform,PS,,2000
11003,Rayman 3,Platform,GBA,E,2003
11004,Rayman 3: Hoodlum Havoc,Platform,GC,E,2003
11005,Rayman 3: Hoodlum Havoc,Platform,PC,E,2003
11006,Rayman 3: Hoodlum Havoc,Platform,PS2,E,2003
11007,Rayman 3: Hoodlum Havoc,Platform,XB,E,2003
11008,Rayman 3D,Platform,3DS,E,2011
11009,Rayman Advance,Platform,GBA,E,2001
11010,Rayman Arena,Racing,GC,E,2002
11011,Rayman Arena,Racing,PS2,E,2001
11012,Rayman DS,Platform,DS,E,2005
11013,Rayman Legends,Platform,PS3,E10+,2013
11014,Rayman Legends,Platform,PS4,E10+,2014
11015,Rayman Legends,Platform,PSV,E10+,2014
11016,Rayman Legends,Platform,WiiU,E10+,2013
11017,Rayman Legends,Platform,X360,E10+,2013
11018,Rayman Legends,Platform,XOne,E10+,2014
11019,Rayman Origins,Platform,3DS,E10+,2012
11020,Rayman Origins,Platform,PC,E10+,2012
11021,Rayman Origins,Platform,PS3,E10+,2011
11022,Rayman Origins,Platform,PSV,E10+,2012
11023,Rayman Origins,Platform,Wii,E10+,2011
11024,Rayman Origins,Platform,X360,E10+,2011
11025,Rayman Raving Rabbids,Misc,DS,E,2007
11026,Rayman Raving Rabbids,Misc,PC,E,2006
11027,Rayman Raving Rabbids,Misc,Wii,E,2006
11028,Rayman Raving Rabbids,Misc,X360,E,2007
11029,Rayman Raving Rabbids 2,Misc,DS,E10+,2007
11030,Rayman Raving Rabbids 2,Misc,Wii,E10+,2007
11031,Rayman Raving Rabbids: TV Party,Misc,DS,E10+,2008
11032,Rayman Raving Rabbids: TV Party,Misc,Wii,E10+,2008
11033,Rayman: Hoodlum's Revenge,Platform,GBA,E,2005
11034,RayStorm,Shooter,PS,E,1997
11035,Raze's Hell,Shooter,XB,M,2005
11036,Razor Freestyle Scooter,Sports,GBA,,2001
11037,Razor Freestyle Scooter,Sports,PS,E,1999
11038,RC Revenge Pro,Racing,PS2,E,2000
11039,Reactor,Action,2600,,1981
11040,Reader Rabbit 1st Grade,Misc,Wii,E,2010
11041,Reader Rabbit Kindergarten,Misc,DS,E,2008
11042,Reader Rabbit Kindergarten,Misc,Wii,E,2010
11043,Reading Training,Misc,DS,,2007
11044,Ready 2 Rumble Boxing,Sports,N64,,1999
11045,Ready 2 Rumble Boxing,Sports,PS,,1998
11046,Ready 2 Rumble Boxing: Round 2,Fighting,N64,,2000
11047,Ready 2 Rumble Boxing: Round 2,Fighting,PS,T,2000
11048,Ready 2 Rumble Boxing: Round 2,Fighting,PS2,T,2000
11049,Ready 2 Rumble Revolution,Sports,Wii,T,2009
11050,Real Bout Garou Densetsu,Fighting,SAT,,1996
11051,Real Bout Garou Densetsu Special: Dominated Mind,Fighting,PS,,1998
11052,Real Crimes: The Unicorn Killer,Puzzle,DS,,2011
11053,Real Heroes: Firefighter,Action,Wii,E10+,2009
11054,Real Pool,Sports,PS2,E,2000
11055,Real Robots Final Attack,Shooter,PS,,1998
11056,Real Rode,Adventure,PS2,,2008
11057,Real Soccer 2008,Sports,DS,E,2007
11058,Real Soccer 2009,Sports,DS,E,2008
11059,Real Sound: Kaze no Riguretto,Adventure,SAT,,1997
11060,Real Time Conflict: Shogun Empires,Strategy,DS,E10+,2005
11061,Real World Golf,Sports,PS2,E,2005
11062,Real World Golf,Sports,XB,E,2006
11063,Reality Fighters,Fighting,PSV,T,2012
11064,Really? Really! DS,Adventure,DS,,2009
11065,RealSports Baseball,Sports,2600,,1981
11066,RealSports Boxing,Sports,2600,,1986
11067,RealSports Football,Sports,2600,,1981
11068,RealSports Tennis,Sports,2600,,1982
11069,RealSports Volleyball,Sports,2600,,1981
11070,Rebel Raiders: Operation Nighthawk,Simulation,PS2,E10+,2006
11071,Rebelstar: Tactical Command,Strategy,GBA,E10+,2005
11072,Rec Room Games,Sports,DS,E,2011
11073,Rec Room Games,Sports,Wii,E,2009
11074,Reco Love: Blue Ocean,Adventure,PSV,,2016
11075,Record of Agarest War,Role-Playing,PS3,T,2007
11076,Record of Agarest War,Role-Playing,X360,T,2008
11077,Record of Agarest War 2,Role-Playing,PS3,T,2010
11078,Record of Agarest War Zero,Strategy,X360,T,2010
11079,Record of Agarest War: Marriage,Role-Playing,PSP,,2012
11080,Record of Lodoss War: Eiyuu Sensou,Role-Playing,SCD,,1994
11081,ReCore,Action,XOne,T,2016
11082,Red Bull BC One,Misc,DS,E,2008
11083,Red Dead Redemption,Action,PS3,M,2010
11084,Red Dead Redemption,Action,X360,M,2010
11085,Red Dead Redemption: Undead Nightmare,Action,PS3,M,2010
11086,Red Dead Redemption: Undead Nightmare,Action,X360,M,2010
11087,Red Dead Revolver,Shooter,PS2,M,2004
11088,Red Dead Revolver,Shooter,XB,M,2004
11089,Red Faction,Shooter,PS2,M,2001
11090,Red Faction II,Shooter,GC,M,2003
11091,Red Faction II,Shooter,PS2,M,2002
11092,Red Faction II,Shooter,XB,M,2003
11093,Red Faction: Armageddon,Shooter,PC,M,2011
11094,Red Faction: Armageddon,Shooter,PS3,M,2011
11095,Red Faction: Armageddon,Shooter,X360,M,2011
11096,Red Faction: Guerrilla,Shooter,PC,M,2009
11097,Red Faction: Guerrilla,Shooter,PS3,M,2009
11098,Red Faction: Guerrilla,Shooter,X360,M,2009
11099,Red Ninja: End of Honor,Action,PS2,M,2005
11100,Red Ninja: End of Honor,Action,XB,M,2005
11101,Red Orchestra 2: Heroes of Stalingrad,Shooter,PC,M,2011
11102,Red Steel,Shooter,Wii,T,2006
11103,Red Steel 2,Shooter,Wii,T,2010
11104,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,Role-Playing,DS,,2011
11105,RedCard 20-03,Sports,GC,E,2002
11106,RedCard 20-03,Sports,PS2,E,2002
11107,RedCard 20-03,Sports,XB,E,2002
11108,Reel Fishing,Sports,PS,,1996
11109,Reel Fishing II,Sports,PS,,2000
11110,Reel Fishing III,Sports,PS2,E,2003
11111,Reel Fishing Paradise 3D,Sports,3DS,E,2011
11112,Reel Fishing: Angler's Dream,Sports,Wii,E,2009
11113,Reel Fishing: The Great Outdoors,Sports,PSP,E,2006
11114,Refrain no Chika Meikyuu to Majo no Ryodan,Action,PSV,,2016
11115,Reign of Fire,Shooter,GBA,T,2002
11116,Reign of Fire,Shooter,GC,T,2002
11117,Reign of Fire,Shooter,PS2,M,2002
11118,Reign of Fire,Shooter,XB,M,2002
11119,Reine des Fleurs,Action,PSV,,2015
11120,Reload: Target Down,Shooter,Wii,T,2010
11121,Reloaded,Action,PS,,1996
11122,Remember Me,Action,PC,M,2013
11123,Remember Me,Action,PS3,M,2013
11124,Remember Me,Action,X360,M,2013
11125,Remington Great American Bird Hunt,Sports,Wii,T,2009
11126,Remington Super Slam Hunting: Africa,Sports,Wii,T,2010
11127,Remington Super Slam Hunting: Alaska,Sports,Wii,T,2011
11128,Remington Super Slam Hunting: North America,Sports,Wii,T,2010
11129,Renai 0 Kilometer,Adventure,PSP,,2013
11130,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",Adventure,PSP,,2010
11131,Renai Revenge,Adventure,PSV,,2015
11132,Renegade Racers,Racing,PS,,1999
11133,Rengoku II:  The Stairway To H.E.A.V.E.N.,Action,PSP,T,2006
11134,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),Action,PSP,,2006
11135,Rengoku: The Tower of Purgatory,Action,PSP,M,2005
11136,Republique,Action,PS4,M,2016
11137,Rescue Heroes: Billy Blazes,Action,GBA,,2003
11138,Resident Evil,Action,PS,M,1996
11139,Resident Evil,Action,PS3,,2006
11140,Resident Evil,Action,SAT,,1997
11141,Resident Evil - Code: Veronica,Action,DC,,2000
11142,Resident Evil - Code: Veronica X,Action,GC,M,2003
11143,Resident Evil - Code: Veronica X,Action,PS2,M,2001
11144,Resident Evil (Remake),Action,GC,,2002
11145,Resident Evil 2,Action,GC,M,2003
11146,Resident Evil 2,Action,N64,,1999
11147,Resident Evil 2,Action,PS,M,1998
11148,Resident Evil 2: Dual Shock Edition,Action,PS,,1998
11149,Resident Evil 3: Nemesis,Action,GC,M,2003
11150,Resident Evil 3: Nemesis,Action,PS,,1999
11151,Resident Evil 4,Action,GC,M,2005
11152,Resident Evil 4,Action,PC,M,2007
11153,Resident Evil 4,Action,PS2,M,2005
11154,Resident Evil 4,Action,Wii,,2007
11155,Resident Evil 4 HD,Shooter,PS4,,2016
11156,Resident Evil 4 HD,Shooter,XOne,,2016
11157,Resident Evil 5,Action,PC,M,2009
11158,Resident Evil 5,Action,PS3,M,2009
11159,Resident Evil 5,Action,X360,M,2009
11160,Resident Evil 5 HD,Action,PS4,,2016
11161,Resident Evil 5 HD,Action,XOne,,2016
11162,Resident Evil 6,Shooter,PC,M,2012
11163,Resident Evil 6,Shooter,PS3,M,2012
11164,Resident Evil 6,Shooter,PS4,M,2016
11165,Resident Evil 6,Shooter,X360,M,2012
11166,Resident Evil 6,Shooter,XOne,M,2016
11167,Resident Evil Archives: Resident Evil,Action,Wii,M,2008
11168,Resident Evil Archives: Resident Evil Zero,Action,Wii,M,2008
11169,Resident Evil Chronicles HD,Shooter,PS3,,2012
11170,Resident Evil Director's Cut,Action,PS,,1996
11171,Resident Evil Director's Cut,Action,PS3,,2006
11172,Resident Evil Director's Cut: Dual Shock Edition,Action,PS,,1997
11173,Resident Evil Outbreak File #2,Action,PS2,M,2004
11174,Resident Evil Zero,Action,GC,,2002
11175,Resident Evil Zero,Action,PC,,2016
11176,Resident Evil Zero,Action,PS4,,2016
11177,Resident Evil Zero,Action,XOne,,2016
11178,Resident Evil: Dead Aim,Action,PS2,M,2003
11179,Resident Evil: Deadly Silence,Action,DS,M,2006
11180,Resident Evil: Operation Raccoon City,Action,PC,M,2012
11181,Resident Evil: Operation Raccoon City,Action,PS3,M,2012
11182,Resident Evil: Operation Raccoon City,Action,X360,M,2012
11183,Resident Evil: Outbreak,Action,PS2,M,2003
11184,Resident Evil: Revelations,Action,3DS,M,2012
11185,Resident Evil: Revelations,Action,PC,M,2013
11186,Resident Evil: Revelations,Action,PS3,M,2013
11187,Resident Evil: Revelations,Action,WiiU,M,2013
11188,Resident Evil: Revelations,Action,X360,M,2013
11189,Resident Evil: Revelations 2,Action,PS3,M,2015
11190,Resident Evil: Revelations 2,Action,PS4,M,2015
11191,Resident Evil: Revelations 2,Action,PSV,M,2015
11192,Resident Evil: Revelations 2,Action,X360,M,2015
11193,Resident Evil: Revelations 2,Action,XOne,M,2015
11194,Resident Evil: Survivor,Action,PS,M,2000
11195,Resident Evil: The Darkside Chronicles,Action,Wii,M,2009
11196,Resident Evil: The Mercenaries 3D,Action,3DS,M,2011
11197,Resident Evil: The Umbrella Chronicles,Action,Wii,M,2007
11198,Resident Evil: Umbrella Corps,Action,PS4,,2016
11199,Resistance 2,Shooter,PS3,M,2008
11200,Resistance 3,Shooter,PS3,M,2011
11201,Resistance Dual Pack,Shooter,PS3,M,2011
11202,Resistance: Burning Skies,Shooter,PSV,M,2012
11203,Resistance: Fall of Man,Shooter,PS3,M,2006
11204,Resistance: Retribution,Shooter,PSP,M,2009
11205,Resonance of Fate,Role-Playing,PS3,T,2010
11206,Resonance of Fate,Role-Playing,X360,T,2010
11207,Retro Atari Classics,Misc,DS,E,2005
11208,Retro Game Challenge,Action,DS,E,2007
11209,Retro Game Challenge (US sales),Action,DS,,2007
11210,Return Fire,Strategy,PS,,1996
11211,Return to Castle Wolfenstein: Operation Resurrection,Shooter,PS2,M,2003
11212,Return to Castle Wolfenstein: Tides of War,Shooter,XB,M,2003
11213,Return to PopoloCrois: A Story of Seasons Fairytale,Simulation,3DS,E10+,2015
11214,Reversal Challenge,Misc,DS,E,2009
11215,Re-Volt,Racing,N64,,1999
11216,Re-Volt,Racing,PS,,1998
11217,Revolution X,Shooter,PS,,1995
11218,Revolution: 25th Anniversary Collection,Adventure,PC,,2016
11219,Rewrite,Adventure,PSV,,2014
11220,Rez,Shooter,PS2,E,2001
11221,Rhapsody: A Musical Adventure,Role-Playing,DS,E,2008
11222,Rhapsody: A Musical Adventure,Role-Playing,PS,,1998
11223,Rhythm Heaven,Misc,DS,E,2008
11224,Rhythm Heaven: The Best+,Misc,3DS,,2015
11225,Rhythm Tengoku,Misc,GBA,,2006
11226,Rhythm Thief & the Emperor's Treasure,Misc,3DS,,2012
11227,Ribbit King,Sports,GC,E,2003
11228,Ribbit King,Sports,PS2,E,2003
11229,Richard Burns Rally,Racing,PC,,2004
11230,Ride,Racing,PC,E,2015
11231,Ride,Racing,PS3,,2015
11232,Ride,Racing,PS4,E,2015
11233,Ride,Racing,X360,,2015
11234,Ride,Racing,XOne,E,2015
11235,Ride 2,Racing,PC,E,2016
11236,Ride 2,Racing,PS4,E,2016
11237,Ride 2,Racing,XOne,E,2016
11238,Ride to Hell,Racing,PS3,M,2013
11239,Ride to Hell,Racing,X360,M,2013
11240,Ridge Racer,Racing,PS,,1994
11241,Ridge Racer,Racing,PSP,E,2004
11242,Ridge Racer,Racing,PSV,E10+,2011
11243,Ridge Racer 2,Racing,PSP,,2006
11244,Ridge Racer 3D,Racing,3DS,E,2011
11245,Ridge Racer 6,Racing,X360,E,2005
11246,Ridge Racer 7,Racing,PS3,E,2006
